generation,genome_id,score,targets,tickets,max_main_match,rank_1等,rank_2等,rank_3等,rank_4等,rank_5等,rank_6等,rank_外れ,full_weight,recent240_weight,recent120_weight,recent60_weight,pair_weight,pair_recency_weight,pair_stability_weight,triple_weight,dormancy_weight,odd_bonus,sum_bonus,low_high_bonus,consecutive_penalty,overlap_limit,pool_size,target_sum_min,target_sum_max,max_consecutive_pairs,shard_id,num_shards,completed_at,source_file
1,g001_0050_1654,20251.840657,620,3100,5,0,0,0,9,46,75,2970,0.46843813547878516,0.005846482573566075,0.09662608274068137,0.42908929920696737,0.07284156965585724,0.05531116161437602,0.12267775922928888,0.06349725842644788,0.019423149099790205,0.48937533700697167,0.15889721205599514,0.19283523770428734,0.3316992107606602,5,20,81,184,1,2,4,2026-06-12T04:50:49.548212+00:00,outputs/evolution_history_shard02_of_04.csv
0,g000_0092_6596,20227.381697,620,3100,5,0,0,0,9,47,71,2973,0.2971057744909284,0.32314561046278095,0.09663306020661902,0.28311555483967166,0.19993900806095796,0.11890569289481781,0.09391608192776217,0.08882926404468718,0.027610721835196257,0.11898028349854041,0.26998214651246444,0.14431364871580277,0.33666913220966577,5,22,81,171,1,0,4,2026-06-11T11:00:27.968661+00:00,outputs/evolution_history_shard00_of_04.csv
25,g025_0043_5739,20226.079173,240,1200,6,0,1,1,4,22,38,1134,0.5274346814018912,0.026579364077156283,0.40396494719927667,0.042021007321675734,0.20578871533139215,0.026796908234771058,0.07382408347235558,0.05281866436331362,0.02733036062759643,0.2657106965165,0.0873039818895971,0.33626023572845526,0.1103409568984363,4,17,95,185,1,3,8,2026-06-15T16:38:37.815793+00:00,outputs/evolution_history_shard03_of_08.csv
2,g002_0144_5956,20210.269149,620,3100,5,0,0,0,9,44,82,2965,0.26260751925832926,0.38316086014499856,0.17479172479946578,0.17943989579720648,0.1629698757295645,0.0,0.13307222111571237,0.10645335206653507,0.023464627794676913,0.14848091340818073,0.2352287922903715,0.03321006727221541,0.3729042738802437,6,19,89,185,2,0,4,2026-06-12T01:33:54.814478+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0071_8588,20199.695584,620,3100,6,0,0,1,3,51,72,2973,0.12488217033120991,0.3783263116335491,0.014862545257372625,0.4819289727778684,0.18736247867848263,0.14218420700211623,0.07566609172097018,0.024014278286792635,0.024150254388470873,0.35278702088327796,0.14069719903422798,0.10861872201934522,0.48974751786995585,4,14,104,168,1,3,4,2026-06-11T10:05:59.990023+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0014_2463,20189.38079,620,3100,5,0,0,0,9,46,73,2972,0.28023926819104444,0.21062569916628007,0.24495218160799626,0.26418285103467926,0.12608965748919332,0.17318979911580765,0.1824956523614219,0.09984962005901013,0.03316926385724573,0.2863754485246115,0.5321395600161554,0.056809371456027075,0.37765957584793075,5,18,102,188,1,2,4,2026-06-11T08:24:14.295887+00:00,outputs/evolution_history_shard02_of_04.csv
0,g000_0021_1469,20146.110166,620,3100,5,0,0,0,8,55,67,2970,0.3022339799228378,0.1929913490678716,0.3571352959344333,0.1476393750748574,0.16965278145623927,0.2188374329665757,0.11582692612671638,0.0372447006655579,0.03416265298540758,0.19571326364031089,0.20180048590677063,0.2176644936025422,0.11428442220623672,5,20,94,190,1,1,4,2026-06-11T08:51:46.922306+00:00,outputs/evolution_history_shard01_of_04.csv
0,g000_0058_6804,20139.758589,620,3100,5,0,0,0,8,53,74,2965,0.06657106607486521,0.33700032838552185,0.4414103207995168,0.15501828474009605,0.10574083133236062,0.1640244841846446,0.08815341269639627,0.06634736926522433,0.042230021693605554,0.4343691107241956,0.23843675480778673,0.13906842392280389,0.46943042639796007,5,15,85,185,1,2,4,2026-06-11T09:03:20.501907+00:00,outputs/evolution_history_shard02_of_04.csv
0,g000_0020_6685,20135.139909,620,3100,5,0,0,0,9,45,74,2972,0.4247225185715176,0.09654039117543405,0.4405114420178842,0.03822564823516412,0.19695377175241038,0.08562255743081376,0.12549134122386985,0.09046513881159107,0.01237478605406638,0.18543521038173527,0.3097869943148577,0.17256301350123282,0.5859314312546918,5,16,105,184,2,0,4,2026-06-11T08:42:51.515615+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0170_7278,20130.966057,620,3100,6,0,0,1,2,54,83,2960,0.48749963881240493,0.21806993358003351,0.04970853857331329,0.24472188903424813,0.07133120866343148,0.04579727392666747,0.0,0.07169908790114314,0.03496907733622948,0.5762830972458679,0.16299048169038052,0.03173963907219046,0.24565348437752121,4,19,89,190,3,2,4,2026-06-12T08:41:07.772509+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0138_9460,20118.290531,620,3100,5,0,0,0,8,52,78,2962,0.3107954962617788,0.2924540040447521,0.008639970054599969,0.38811052963886916,0.16456924230443915,0.1286596603892867,0.08275382780822861,0.02493113967002108,0.021114291621346072,0.22505499192686093,0.5358605761663665,0.07477390576423316,0.13136270642948786,6,18,97,159,2,2,4,2026-06-12T07:19:38.456732+00:00,outputs/evolution_history_shard02_of_04.csv
0,g000_0098_4277,20098.361653,620,3100,5,0,0,0,8,52,75,2965,0.06877225651317628,0.22193842787726614,0.35360140047051647,0.35568791513904113,0.1297322855854216,0.034052682206705945,0.10562105199361217,0.025054901198910264,0.016789235569311986,0.23639515413484724,0.11308478599903421,0.3268074984299598,0.5750697311039793,4,17,83,181,2,2,4,2026-06-11T10:06:16.605964+00:00,outputs/evolution_history_shard02_of_04.csv
2,g002_0048_2157,20051.504392,620,3100,5,0,0,0,8,51,76,2965,0.6094947179823047,0.10726988695409832,0.1392868194749642,0.14394857558863267,0.08190162503708676,0.2669443028098647,0.078871799441962,0.0720799974462385,0.02472210462561247,0.34059479849052665,0.4578648835914714,0.27417927140723714,0.6046136085542798,5,20,90,173,2,0,4,2026-06-11T23:10:50.273529+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0120_2013,20038.846073,620,3100,5,0,0,0,8,47,92,2953,0.08208887177435815,0.1911902333213817,0.3305715231767572,0.39614937172750286,0.05115279325315594,0.26369579316803304,0.07680628854258696,0.06595139261633842,0.021679382696619596,0.20730119086757484,0.2923293905887945,0.07551821903895524,0.577116369316155,6,16,92,173,0,0,4,2026-06-12T00:34:53.282631+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0017_6846,20027.118397,620,3100,5,0,0,0,9,46,67,2978,0.41283847500427795,0.4212267137280644,0.1406718513764657,0.025262959891191903,0.14970302642127756,0.24407644647681373,0.07521475808131474,0.09305480911250877,0.03358485614569547,0.5005286320152831,0.1809897627699555,0.43716672493777897,0.28740607769250803,5,20,105,184,2,1,4,2026-06-11T08:47:51.874784+00:00,outputs/evolution_history_shard01_of_04.csv
0,g000_0062_6357,19997.781725,620,3100,5,0,0,0,8,50,79,2963,0.017305430499150974,0.5957024911287002,0.2895816223277709,0.09741045604437798,0.029031938843260968,0.20721748071789514,0.03376812234727474,0.04808018254434321,0.040120281239681026,0.24728167136578033,0.1203433090394536,0.42394936722923,0.2814154932417645,5,16,80,179,1,2,4,2026-06-11T09:09:03.245065+00:00,outputs/evolution_history_shard02_of_04.csv
0,g000_0006_8581,19992.476857,620,3100,5,0,0,0,9,42,80,2969,0.11166200477443618,0.07241586701422781,0.4813982491961789,0.3345238790151572,0.13921636210039456,0.11952764827040248,0.1424102657555359,0.07887313766466181,0.006858031231901672,0.20957657771031118,0.29142233638228515,0.40264061738616724,0.31405106222941603,5,18,101,185,1,2,4,2026-06-11T08:24:12.253717+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0190_1824,19989.054083,620,3100,5,0,0,0,8,49,80,2963,0.3465039683280371,0.19018868095642283,0.3107295977362077,0.1525777529793324,0.11242641872406108,0.15591740093931455,0.11277362638869136,0.03949950403701067,0.023694186396897993,0.25578462709921473,0.17289326020878196,0.015126918206999192,0.11812729704003821,5,20,92,185,2,2,4,2026-06-12T09:13:51.084060+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0171_6103,19969.287965,620,3100,5,0,0,0,7,57,76,2960,0.3534972391654779,0.34989380804683806,0.2749354911080666,0.021673461679617256,0.07026133652219349,0.05173221149844835,0.04837478560933903,0.04135410453200058,0.005627753217932104,0.21733648542610026,0.3756505320240213,0.15795452279072092,0.3554851305993009,5,16,93,179,1,3,4,2026-06-12T02:22:47.795376+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0067_9513,19948.365192,620,3100,5,0,0,0,7,55,88,2950,0.07594848822548399,0.16942155814001564,0.36934204682175287,0.3852879068127475,0.08310550156949925,0.13277099493094358,0.1629811779000699,0.060774465602856535,0.041773166683033026,0.20150894340815284,0.549158053142191,0.12553296152288246,0.4587438372392094,6,16,87,180,1,3,4,2026-06-11T10:08:32.142682+00:00,outputs/evolution_history_shard03_of_04.csv
3,g003_0024_9281,19923.880294,621,3105,5,0,0,0,7,57,78,2963,0.23847865587649097,0.2406607534465375,0.24386550714323324,0.27699508353373825,0.1409665011847942,0.22376175444967347,0.06006201347931324,0.0026069133683736083,0.03656322479259588,0.29836813676138585,0.39202229953885703,0.08244288777148115,0.46471605528598936,6,15,80,162,1,0,4,2026-06-12T21:38:38.687562+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0048_1354,19923.382068,620,3100,5,0,0,0,7,59,69,2965,0.3743335357623966,0.21258398689084967,0.31545691585896246,0.09762556148779114,0.06404021721736433,0.042519556009776596,0.0035407873222831794,0.021440585516804066,0.017467648442330203,0.14649246774442723,0.030061216982719838,0.0,0.4711615942125552,4,21,91,173,1,0,4,2026-06-11T12:39:49.881118+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0012_9430,19922.140215,620,3100,5,0,0,0,6,62,85,2947,0.1716391167469924,0.30715472805169003,0.1729001799888747,0.34830597521244294,0.03360987491709428,0.1883241109375324,0.18588482775725218,0.010496645225743995,0.018739038225079642,0.21102018690934032,0.30917068656623103,0.27757719446052476,0.10087370357115952,6,21,93,173,2,0,4,2026-06-11T08:53:12.707129+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0199_5557,19908.93099,620,3100,5,0,0,0,8,47,85,2960,0.36318262867153245,0.03205788545281594,0.23126542741337522,0.37349405846227623,0.14972152340386635,0.16418168628512614,0.17532041838548268,0.044064553595427366,0.02380661389724275,0.29751503073548685,0.3199982922040555,0.09194596978697728,0.4832926228236356,5,17,97,167,1,3,4,2026-06-12T02:46:52.338368+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0034_4119,19906.191984,620,3100,5,0,0,0,8,50,75,2967,0.32425089952571867,0.023388849882141866,0.44663324991011755,0.20572700068202193,0.07697634566674581,0.13653470663517503,0.19876004015319654,0.06116646758597262,0.045214526653754326,0.3729321532782296,0.6110286011728573,0.08776041986437724,0.5465601443921451,5,20,80,161,1,2,4,2026-06-11T09:03:40.718133+00:00,outputs/evolution_history_shard02_of_04.csv
2,g002_0176_8432,19879.942219,620,3100,5,0,0,0,9,43,70,2978,0.48642550737084406,0.2686508147327064,0.2341629628482545,0.010760715048195008,0.06854830326924524,0.25499693699644593,0.012347691222234884,0.08071476910705555,0.012315481106517062,0.10533126363681178,0.056999574566390744,0.12156044452085314,0.2933209765333836,4,19,99,161,1,0,4,2026-06-12T02:44:10.690589+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0151_5112,19878.139864,620,3100,5,0,0,0,9,39,85,2967,0.059939542084400325,0.1733290621061834,0.5622074980634252,0.20452389774599108,0.13902697835184147,0.11188308881755096,0.08576484238325974,0.09290785711084108,0.006423732942265589,0.19232691970309493,0.4537745990511836,0.17825265335020787,0.5304788802804793,5,19,86,173,2,3,4,2026-06-12T07:15:14.253223+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0191_3457,19869.898453,620,3100,6,0,0,1,2,53,77,2967,0.1829364574811094,0.35627247024461095,0.012564908275594224,0.4482261639986855,0.22450527311679663,0.0930246256722134,0.09800074417711264,0.11557289410601938,0.004473122025015534,0.44324860059689714,0.4349145268379147,0.1608489211715837,0.4749332198445655,4,14,94,180,3,3,4,2026-06-12T02:30:30.507448+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0011_8407,19844.192076,620,3100,5,0,0,0,7,56,75,2962,0.4377338680236685,0.2689443978511422,0.23213047760787286,0.06119125651731646,0.1661989850194479,0.1648005042400121,0.08730437470559366,0.0510812498056382,0.02576460205358167,0.4776733742623648,0.17774783058309016,0.3481917753666014,0.17055892757402355,5,17,82,183,2,3,4,2026-06-11T08:19:10.292738+00:00,outputs/evolution_history_shard03_of_04.csv
6,g006_0036_6682,19843.361281,240,1200,6,0,1,1,3,24,41,1130,0.6310521791998018,0.0895763165574389,0.009345679225490065,0.2700258250172693,0.12014270699388246,0.11335944452221153,0.05811784988258561,0.011416689171441466,0.04166507975967158,0.37496771341981167,0.3797078865350683,0.4980690726253978,0.37331915181013614,4,22,85,172,2,4,8,2026-06-14T22:42:21.123049+00:00,outputs/evolution_history_shard04_of_08.csv
1,g001_0056_7126,19837.175749,620,3100,5,0,0,0,6,61,87,2946,0.27794448377301256,0.213798364114277,0.06980023906102673,0.43845691305168377,0.034460328101456036,0.17863678727682436,0.044283352845960564,0.02352865597576256,0.025657202967189516,0.5242638966146315,0.46815358343333324,0.3231685388433117,0.20854351010451513,6,16,100,188,1,0,4,2026-06-11T12:04:42.848122+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0156_3873,19836.91062,620,3100,5,0,0,0,7,56,77,2960,0.3390214603414757,0.07502066341170527,0.2674327787482292,0.3185250974985898,0.08014746169268372,0.1673513421811508,0.16403640866530944,0.06604407602496488,0.08,0.31360657358676525,0.49713848087058937,0.1244178057304971,0.4025573934290642,4,19,79,178,2,0,4,2026-06-12T02:01:15.711141+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0099_6964,19836.880671,620,3100,5,0,0,0,7,54,82,2957,0.07241679895931863,0.30484256208587696,0.010014070135708751,0.6127265688190956,0.06998574539645616,0.04117171232753638,0.15770852230310692,0.02390313940802184,0.03964507447087759,0.42435541781056463,0.1774798494251096,0.422864744971649,0.5933591768770199,6,20,108,170,3,3,4,2026-06-12T00:37:20.161873+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0026_4932,19830.340172,620,3100,5,0,0,0,9,43,70,2978,0.243216155420914,0.24358715078979482,0.2432924277353719,0.26990426605391915,0.19624622333972003,0.1040797424939737,0.034004191199442785,0.07557977747868597,0.016678953423298434,0.33563797364551734,0.6269929928084079,0.13805993946971362,0.4148519876394922,5,20,107,179,1,2,4,2026-06-12T04:18:42.208136+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0198_5906,19795.834928,620,3100,5,0,0,0,7,55,75,2963,0.3978265944068914,0.09245137164465281,0.16539942449043857,0.34432260945801724,0.15297311864238783,0.14653357338505182,0.026661758273800462,0.030773655069113726,0.04147325507876649,0.36646822738975027,0.42939439995455053,0.16019284556490776,0.25411342002640047,5,15,100,168,1,2,4,2026-06-12T08:56:34.038929+00:00,outputs/evolution_history_shard02_of_04.csv
2,g002_0155_6446,19795.236147,620,3100,5,0,0,0,9,42,70,2979,0.25211940285851164,0.235463289254672,0.18320994781433145,0.32920736007248497,0.1532397948613254,0.2538464240504412,0.11303515081548236,0.023571985529473014,0.03964682958888231,0.7008605433438988,0.4653905842886257,0.1905025624797346,0.5204937719587657,5,17,80,155,2,3,4,2026-06-12T07:08:44.986254+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0087_1284,19788.887431,620,3100,5,0,0,0,7,52,91,2950,0.07568571860214213,0.10891650834764255,0.4414923152538336,0.37390545779638173,0.04783199689920306,0.02163352147271498,0.1590983959537476,0.08251370177745583,0.043211450561261466,0.5292428920826945,0.26635078701823356,0.07439878251852977,0.48140812389265786,6,19,103,179,1,3,4,2026-06-11T10:39:04.141543+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0079_5320,19775.476578,620,3100,5,0,0,0,7,52,89,2952,0.508781208492784,0.06429113176554473,0.16856722120695256,0.25836043853471885,0.07715089692040981,0.2325425415719223,0.02034931372464611,0.013358597235322556,0.04934024732088882,0.18593700916577843,0.21373665782470783,0.06332057863112923,0.46701636514856426,6,15,93,178,2,3,4,2026-06-11T10:12:06.683292+00:00,outputs/evolution_history_shard03_of_04.csv
2,g002_0171_5000,19766.972121,620,3100,5,0,0,0,8,49,72,2971,0.31891528676134995,0.15050924661023227,0.4336642686010749,0.09691119802734292,0.1552069397963624,0.22823792911773444,0.17503538398144003,0.06434592616016312,0.038429684656484296,0.12149423476925496,0.2514381057306739,0.13284726796997703,0.19775875163742226,5,20,87,157,1,3,4,2026-06-12T08:14:42.949147+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0018_9764,19750.252255,620,3100,5,0,0,0,7,53,85,2955,0.11807901459843827,0.3272461122980814,0.32885262046272856,0.22582225264075173,0.10462320795061916,0.10699688224889857,0.058092923912649794,0.08921406818710412,0.05169375742084315,0.3719434792050591,0.37289343637326494,0.36816002297418016,0.435911750844396,6,13,82,185,2,2,4,2026-06-12T03:29:52.895943+00:00,outputs/evolution_history_shard02_of_04.csv
0,g000_0031_7512,19734.988735,620,3100,5,0,0,0,6,58,92,2944,0.07221308094405746,0.19074419891983171,0.6720752505063428,0.06496746962976822,0.10665159962442355,0.03142199207511001,0.09130234112823983,0.05707706678672824,0.017694710639885283,0.16043172725164792,0.30712751977570235,0.20310397318446793,0.32592458418510883,6,15,84,167,1,3,4,2026-06-11T08:53:28.161339+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0010_9210,19707.36687,620,3100,5,0,0,0,7,52,84,2957,0.04258380636103324,0.23679978784885103,0.3808226673156708,0.33979373847444505,0.09572948166349922,0.0729381189155067,0.06683586937679184,0.041567896258595596,0.014173043051829195,0.2229842362127088,0.5491386473273452,0.0594431663911711,0.1482370043981449,5,15,88,184,2,2,4,2026-06-12T03:28:52.257343+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0134_7132,19703.22646,620,3100,5,0,0,0,8,44,87,2961,0.12595272081211423,0.4693914060409434,0.3896666425750728,0.014989230571869456,0.19439843837551518,0.13459837110531903,0.05843399018424025,0.017700134149210157,0.016846699221145386,0.5902443734648629,0.31349301223686743,0.3849154949705768,0.18872583949839358,4,22,100,165,1,2,4,2026-06-12T08:16:31.735488+00:00,outputs/evolution_history_shard02_of_04.csv
0,g000_0044_4127,19692.260246,620,3100,5,0,0,0,8,45,84,2963,0.33390340687336234,0.25830123931174115,0.16473646673551454,0.24305888707938209,0.07211934217276035,0.057325798938832245,0.14470739428236218,0.07888157671237184,0.04236600915316017,0.22922769131897844,0.2952327937708531,0.2968830624834858,0.30307685198721546,4,20,101,180,2,0,4,2026-06-11T09:24:16.218125+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0064_4915,19640.842236,620,3100,5,0,0,0,8,49,70,2973,0.36150513159039505,0.011842116227611625,0.2988685386799158,0.32778421350207737,0.14623068344991216,0.07120106901575131,0.08285909697468383,0.07028799010328322,0.04435330859579053,0.5149387347184824,0.139337740212733,0.431709430165768,0.30042815422044067,5,21,83,175,0,0,4,2026-06-11T12:50:42.121361+00:00,outputs/evolution_history_shard00_of_04.csv
